id,name,cost,mile,gear,seller,address,web,webid,date
928,ขาย รถมือสอง 2017 Mazda BT-50 PRO 2.2 Hi-Racer รถกระบะ  รถสภาพดี มีประกัน,"338,000
                                            
","53,726",เกียร์ธรรมดา,"

                                                IMPRESS CAR
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-bt-50-pro-2-2-hi-racer-bangkok/ขาย-รถมือสอง-2017-รถกระบะ-รถสภาพดี-มีประกัน-aid24230872
",2023-10-27
929,Mazda Cx-8 2.5 S 2WD ปี : 2019จด2021 เครดิตดี ฟรีดาวน์,"1,199,000
                                            
","70,000",เกียร์อัตโนมัติ,"

                                                One2Auto
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-8-2-5-s-bangkok/2wd-ปี-2019-จด-2021-เครดิตดี-ฟรีดาวน์-aid24242362
",2023-10-27
930,ตัวท็อป ฟรีดาวน์ รับประกันแน่นๆ 2020 Mazda CX-30 2.0 SP,"849,000
                                            

ราคาดาวน์ ฿0

","39,403",เกียร์อัตโนมัติ,"

                                                โตโยต้าเภตรา ยูสคาร์
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-30-2-0-sp-bangkok/ตัวท็อป-ฟรีดาวน์-รับประกันแน่นๆ-2020-aid24242292
",2023-10-27
931,2019 Mazda 3 2.0 S รถเก๋ง 4 ประตู,"699,000
                                            
","39,000",เกียร์อัตโนมัติ,"

                                                คุณหญิง
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-s-bangkok/2019-รถเก๋ง-4-ประตู-aid24230312
",2023-10-27
932,MAZDA CX-5 2.0 ปี 2017,"698,000
                                            
","160,000",เกียร์อัตโนมัติ,"

                                                STSMARTCAR
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-5-bangkok/2-0-ปี-2017-aid24216642
",2023-10-27
933,MAZDA 3 2.0 C RACING SERIES Limited Edtion ปี 2015 สภาพนางฟ้า,"419,000
                                            
","105,429",เกียร์อัตโนมัติ,"

                                                คุณพริม
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-c-bangkok/racing-series-limited-edtion-ปี-2015-สภาพนางฟ้า-aid24203812
",2023-10-27
934,2013 Mazda 3 1.6 Spirit รถเก๋ง 4 ประตู รถบ้านแท้ สภาพสวย ออกรถง่าย ฟรีดาวน์,"269,000
                                            

ราคาดาวน์ ฿0

","117,000",เกียร์อัตโนมัติ,"

                                                ที.เค.กู๊ดคาร์ (เส้นถนนกาญจนาภิเษก)
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-1-6-spirit-bangkok/201-รถเก๋ง-4-ประตู-รถบ้านแท้-สภาพสวย-ออกรถง่าย-ฟรีดาวน์-aid24238012
",2023-10-27
935,2014 Mazda 3 2.0 C รถเก๋ง 5 ประตู,"399,000
                                            
","141,000",เกียร์อัตโนมัติ,"

                                                คุณหญิง
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-c-bangkok/2014-รถเก๋ง-5-ประตู-aid24237762
",2023-10-27
936,2017 Mazda CX-3 2.0 SP SUV,"519,000
                                            
","70,000",เกียร์อัตโนมัติ,"

                                                คุณหญิง
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-3-2-0-sp-bangkok/2017-suv-aid24237372
",2023-10-27
937,2015 Mazda 2 1.5 XD Sport High Plus L รถเก๋ง 5 ประตู รถบ้านมือเดียว ไมล์น้อย,"349,000
                                            
","40,000",เกียร์อัตโนมัติ,"

                                                ปรพลัชวิสิษฐ์  ช้างเผือก
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-5-xd-sport-high-plus-l-bangkok/015-รถเก๋ง-5-ประตู-รถบ้านมือเดียว-ไมล์น้อย-aid24237222
",2023-10-27
938,2015 Mazda 3 2.0 S Sports รถเก๋ง 4 ประตู รถบ้านมือเดียว,"510,000
                                            
","109,233",เกียร์อัตโนมัติ,"

                                                ภีม ทรัสตี้ 
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-s-sports-bangkok/2015-รถเก๋ง-4-ประตู-รถบ้านมือเดียว-aid24236942
",2023-10-27
